,timestamp,Terminal,Latency
1217,14-10-2021 21:11,MY-Abydos,471.31446500000004
1218,14-10-2021 21:22,MY-StaySalty,395.699015
1219,14-10-2021 21:41,MY-Alegria,660.581937
1220,14-10-2021 22:31,MY-Abydos,434.961301
1221,14-10-2021 22:37,Marjorie-c,390.512132
1222,14-10-2021 23:04,MY-FountainHead1,588.002608
1223,14-10-2021 23:29,Marjorie-c,642.775526
1224,14-10-2021 23:30,Marjorie-c,714.609424
1225,15-10-2021 00:02,MY-Abydos,324.356419
1226,15-10-2021 00:17,MY-Abydos,484.010245
1227,15-10-2021 00:36,MY-FountainHead1,385.462838
1228,15-10-2021 01:11,MY-Abydos,537.309268
1229,15-10-2021 01:14,MY-FountainHead1,432.045716
1230,15-10-2021 01:37,MY-FountainHead1,404.62662400000005
1231,15-10-2021 01:55,MY-Alegria,507.014359
1232,15-10-2021 02:09,Marjorie-c,570.516722
1233,15-10-2021 03:05,MY-Alegria,604.32498
1234,15-10-2021 03:12,Marjorie-c,332.056603
1235,15-10-2021 03:17,MY-Alegria,687.365759
1236,15-10-2021 03:39,Marjorie-c,376.618291
1237,15-10-2021 03:42,Marjorie-c,560.802865
1238,15-10-2021 04:01,MY-Namaste,523.548811
1239,15-10-2021 04:02,Marjorie-c,503.861054
1240,15-10-2021 04:04,MY-FountainHead1,386.346587
1241,15-10-2021 04:49,MY-StaySalty,530.685884
1242,15-10-2021 04:55,MY-StaySalty,477.076184
1243,15-10-2021 05:21,MY-Abydos,637.5246530000001
1244,15-10-2021 05:21,Marjorie-c,323.482682
1245,15-10-2021 05:34,MY-StaySalty,384.27800299999996
1246,15-10-2021 05:39,MY-Abydos,515.693138
1247,15-10-2021 05:54,MY-FountainHead1,550.385646
1248,15-10-2021 06:01,Marjorie-c,247.341181
1249,15-10-2021 06:27,MY-Namaste,156.194657
1250,15-10-2021 06:29,MY-Namaste,564.420756
1251,15-10-2021 06:37,MY-Namaste,76.646068
1252,15-10-2021 07:17,Marjorie-c,551.8004490000001
1253,15-10-2021 07:22,Marjorie-c,181.531037
1254,15-10-2021 07:38,MY-Namaste,582.117287
1255,15-10-2021 08:19,MY-Namaste,464.93711500000006
1256,15-10-2021 08:26,MY-Abydos,898.8926880000001
1257,15-10-2021 08:29,Marjorie-c,69.82946
1258,15-10-2021 09:16,Marjorie-c,427.26263600000004
1259,15-10-2021 09:16,MY-StaySalty,500.852714
1260,15-10-2021 09:41,Marjorie-c,438.22433
1261,15-10-2021 09:53,MY-FountainHead1,384.716905
1262,15-10-2021 10:20,MY-Alegria,380.60479399999997
1263,15-10-2021 10:53,MY-StaySalty,746.2058910000001
1264,15-10-2021 10:57,MY-FountainHead1,372.918735
1265,15-10-2021 10:57,MY-Alegria,272.966701
1266,15-10-2021 11:01,MY-FountainHead1,595.292099
1267,15-10-2021 11:34,MY-StaySalty,261.804997
1268,15-10-2021 11:55,MY-FountainHead1,321.796179
1269,15-10-2021 12:00,MY-Alegria,501.17044500000003
1270,15-10-2021 12:10,MY-Alegria,521.181053
1271,15-10-2021 12:19,MY-FountainHead1,517.828299
1272,15-10-2021 13:38,Marjorie-c,656.847051
1273,15-10-2021 13:46,MY-StaySalty,623.36358
1274,15-10-2021 13:58,MY-Abydos,495.246093
1275,15-10-2021 14:08,MY-Namaste,320.445664
1276,15-10-2021 14:25,Marjorie-c,460.978321
1277,15-10-2021 14:35,MY-Namaste,650.954335
1278,15-10-2021 15:11,MY-Namaste,760.246112
1279,15-10-2021 15:23,MY-FountainHead1,528.0173110000001
1280,15-10-2021 16:02,MY-Abydos,462.86546500000003
1281,15-10-2021 16:39,MY-Alegria,352.600562
1282,15-10-2021 17:12,MY-StaySalty,261.673891
1283,15-10-2021 17:15,MY-Abydos,643.887362
1284,15-10-2021 17:28,Marjorie-c,361.25012200000003
1285,15-10-2021 17:58,MY-FountainHead1,606.739325
1286,15-10-2021 18:36,MY-Abydos,305.031188
1287,15-10-2021 19:00,MY-Alegria,490.426139
1288,15-10-2021 19:07,MY-Alegria,470.774676
1289,15-10-2021 19:23,MY-StaySalty,458.265033
1290,15-10-2021 19:28,MY-Abydos,487.760445
1291,15-10-2021 19:33,MY-Abydos,387.43962999999997
1292,15-10-2021 19:40,MY-FountainHead1,877.175251
1293,15-10-2021 19:52,Marjorie-c,365.624705
1294,15-10-2021 20:13,MY-Abydos,414.38426499999997
1295,15-10-2021 20:23,MY-Alegria,423.14266799999996
1296,15-10-2021 20:32,Marjorie-c,532.725184
1297,15-10-2021 20:40,Marjorie-c,429.34869699999996
1298,15-10-2021 21:05,Marjorie-c,359.97288199999997
1299,15-10-2021 22:03,MY-Abydos,536.676044
1300,15-10-2021 22:53,Marjorie-c,726.916605
1301,15-10-2021 23:35,Marjorie-c,647.7969780000001
1302,16-10-2021 00:41,MY-StaySalty,442.461662
1303,16-10-2021 00:48,MY-Abydos,212.360494
1304,16-10-2021 00:51,MY-Alegria,1144.9183130000001
1305,16-10-2021 00:55,Marjorie-c,580.8340440000001
1306,16-10-2021 01:00,MY-Namaste,421.87681900000007
1307,16-10-2021 01:02,Marjorie-c,531.552984
1308,16-10-2021 02:09,MY-Namaste,280.334646
1309,16-10-2021 02:29,MY-Alegria,105.26096299999999
1310,16-10-2021 02:33,MY-StaySalty,607.351646
1311,16-10-2021 03:02,MY-Abydos,490.64771500000006
1312,16-10-2021 03:05,MY-Abydos,398.35168799999997
1313,16-10-2021 03:08,MY-Abydos,475.16199900000004
1314,16-10-2021 03:09,MY-Alegria,565.2066629999999
1315,16-10-2021 03:14,MY-Abydos,474.260722
1316,16-10-2021 03:26,MY-Namaste,788.110276
1317,16-10-2021 03:35,MY-Abydos,290.088822
1318,16-10-2021 03:43,MY-Alegria,686.14428
1319,16-10-2021 03:46,MY-FountainHead1,679.307134
1320,16-10-2021 04:42,MY-Namaste,176.322522
1321,16-10-2021 05:11,MY-FountainHead1,309.849393
1322,16-10-2021 05:25,MY-StaySalty,527.544133
1323,16-10-2021 05:37,MY-FountainHead1,307.22814500000004
1324,16-10-2021 05:52,MY-StaySalty,265.49995
1325,16-10-2021 05:53,MY-Namaste,735.045266
1326,16-10-2021 06:01,Marjorie-c,446.290304
1327,16-10-2021 06:10,MY-StaySalty,459.33652
1328,16-10-2021 06:19,MY-FountainHead1,491.74229699999995
1329,16-10-2021 06:49,MY-StaySalty,581.669771
1330,16-10-2021 06:49,MY-Namaste,935.929984
1331,16-10-2021 06:51,MY-Alegria,631.586376
1332,16-10-2021 07:06,MY-Alegria,450.05214800000005
1333,16-10-2021 07:37,MY-Abydos,395.60668799999996
1334,16-10-2021 07:58,MY-Abydos,558.97139
1335,16-10-2021 09:04,MY-FountainHead1,557.5007870000001
1336,16-10-2021 09:20,MY-Namaste,628.574919
1337,16-10-2021 09:27,MY-Abydos,478.055924
1338,16-10-2021 09:34,MY-FountainHead1,387.971916
1339,16-10-2021 09:43,MY-Abydos,565.4351389999999
1340,16-10-2021 10:09,Marjorie-c,376.731453
1341,16-10-2021 10:24,MY-FountainHead1,399.068871
1342,16-10-2021 10:34,MY-FountainHead1,582.332837
1343,16-10-2021 10:52,MY-Alegria,274.193938
1344,16-10-2021 10:52,MY-Alegria,263.42520299999995
1345,16-10-2021 10:58,MY-StaySalty,269.74883700000004
1346,16-10-2021 11:08,Marjorie-c,408.487826
1347,16-10-2021 11:09,MY-Abydos,731.487528
1348,16-10-2021 11:43,MY-Abydos,377.987602
1349,16-10-2021 11:52,MY-Abydos,807.1536070000001
1350,16-10-2021 12:11,MY-StaySalty,718.386884
1351,16-10-2021 12:14,MY-Alegria,748.853093
1352,16-10-2021 12:31,MY-StaySalty,735.986416
1353,16-10-2021 12:34,MY-Namaste,774.37329
1354,16-10-2021 12:39,MY-Abydos,583.983142
1355,16-10-2021 12:42,MY-Namaste,15.585785999999999
1356,16-10-2021 12:47,MY-FountainHead1,627.4123099999999
1357,16-10-2021 12:56,MY-Alegria,346.112055
1358,16-10-2021 13:05,MY-Namaste,247.15423399999997
1359,16-10-2021 13:11,Marjorie-c,429.246054
1360,16-10-2021 13:26,MY-Alegria,554.142865
1361,16-10-2021 13:36,MY-Alegria,768.667337
1362,16-10-2021 13:40,MY-StaySalty,319.836652
1363,16-10-2021 13:42,MY-Alegria,719.532418
1364,16-10-2021 13:59,MY-FountainHead1,465.350121
1365,16-10-2021 14:12,MY-Abydos,849.189537
1366,16-10-2021 14:21,MY-Alegria,625.026312
1367,16-10-2021 14:21,MY-StaySalty,436.901164
1368,16-10-2021 14:31,MY-Alegria,798.1416009999999
1369,16-10-2021 14:34,MY-FountainHead1,606.5429389999999
1370,16-10-2021 15:05,MY-Abydos,748.664992
1371,16-10-2021 15:13,MY-Alegria,427.368784
1372,16-10-2021 15:16,MY-Namaste,458.08321399999994
1373,16-10-2021 15:32,MY-Abydos,508.487776
1374,16-10-2021 16:02,MY-FountainHead1,571.015036
1375,16-10-2021 16:25,Marjorie-c,461.758862
1376,16-10-2021 16:40,MY-StaySalty,447.76238099999995
1377,16-10-2021 16:54,MY-FountainHead1,349.715744
1378,16-10-2021 17:07,MY-Namaste,245.14820899999998
1379,16-10-2021 18:05,MY-Abydos,152.47374399999998
1380,16-10-2021 18:13,MY-Namaste,683.303486
1381,16-10-2021 18:14,MY-StaySalty,621.522634
1382,16-10-2021 18:38,MY-FountainHead1,757.142825
1383,16-10-2021 19:04,MY-Alegria,412.929749
1384,16-10-2021 19:15,MY-FountainHead1,330.924592
1385,16-10-2021 19:35,Marjorie-c,604.608424
1386,16-10-2021 19:44,MY-Alegria,286.72612599999997
1387,16-10-2021 19:44,MY-FountainHead1,691.020631
1388,16-10-2021 19:58,Marjorie-c,848.5607289999999
1389,16-10-2021 19:58,Marjorie-c,250.81398199999998
1390,16-10-2021 20:23,Marjorie-c,471.472616
1391,16-10-2021 20:25,MY-FountainHead1,519.430116
1392,16-10-2021 20:30,MY-FountainHead1,356.399721
1393,16-10-2021 20:59,MY-Alegria,585.209631
1394,16-10-2021 21:04,MY-Abydos,553.135892
1395,16-10-2021 21:15,Marjorie-c,723.276834
1396,16-10-2021 21:59,MY-Alegria,552.174952
1397,16-10-2021 22:01,MY-Abydos,395.763104
1398,16-10-2021 22:04,Marjorie-c,469.84486200000003
1399,16-10-2021 22:19,MY-Abydos,351.682225
1400,16-10-2021 22:19,MY-StaySalty,608.181524
1401,16-10-2021 22:38,MY-StaySalty,478.34378200000003
1402,16-10-2021 22:46,MY-Abydos,500.452488
1403,16-10-2021 22:50,Marjorie-c,478.247673
1404,16-10-2021 23:19,MY-Namaste,506.278583
1405,16-10-2021 23:40,MY-Namaste,406.817116
1406,16-10-2021 23:43,MY-StaySalty,641.226109
1407,17-10-2021 00:09,MY-Alegria,441.617985
1408,17-10-2021 00:51,MY-StaySalty,405.031428
1409,17-10-2021 00:52,MY-Namaste,355.08801800000003
1410,17-10-2021 01:25,MY-StaySalty,530.005597
1411,17-10-2021 02:10,MY-Alegria,683.8459320000001
1412,17-10-2021 02:40,MY-Alegria,377.886317
1413,17-10-2021 02:47,MY-Namaste,505.09236699999997
1414,17-10-2021 02:59,MY-StaySalty,250.33761
1415,17-10-2021 03:04,MY-Alegria,626.953538
1416,17-10-2021 03:49,Marjorie-c,545.120932
1417,17-10-2021 04:24,MY-Alegria,694.585898
1418,17-10-2021 04:35,MY-Abydos,719.686424
1419,17-10-2021 05:01,MY-FountainHead1,548.5696019999999
1420,17-10-2021 05:24,MY-Abydos,331.714718
1421,17-10-2021 05:37,MY-Namaste,-56.329453
1422,17-10-2021 05:43,MY-StaySalty,212.25275299999998
1423,17-10-2021 06:09,MY-StaySalty,645.844562
1424,17-10-2021 06:18,MY-Abydos,758.111578
1425,17-10-2021 06:43,MY-Alegria,360.013527
1426,17-10-2021 06:53,MY-Abydos,216.264993
1427,17-10-2021 07:18,MY-StaySalty,565.0678230000001
1428,17-10-2021 07:44,MY-Namaste,300.852087
1429,17-10-2021 08:13,MY-FountainHead1,682.2515860000001
1430,17-10-2021 08:14,Marjorie-c,213.390594
1431,17-10-2021 08:20,MY-Namaste,473.91833499999996
1432,17-10-2021 08:23,Marjorie-c,411.508862
1433,17-10-2021 08:49,MY-FountainHead1,513.953933
1434,17-10-2021 09:13,MY-FountainHead1,-17.62941
1435,17-10-2021 09:25,Marjorie-c,320.94497
1436,17-10-2021 09:35,MY-Namaste,601.895975
1437,17-10-2021 10:09,Marjorie-c,480.904107
1438,17-10-2021 10:19,MY-Namaste,498.793375
1439,17-10-2021 10:36,Marjorie-c,619.455941
1440,17-10-2021 11:19,MY-Abydos,542.671071
1441,17-10-2021 12:32,MY-FountainHead1,349.345774
1442,17-10-2021 12:51,Marjorie-c,467.470441
1443,17-10-2021 13:03,Marjorie-c,739.715558
1444,17-10-2021 13:34,MY-Abydos,657.5463269999999
1445,17-10-2021 13:34,MY-StaySalty,352.591552
1446,17-10-2021 13:43,MY-Alegria,415.59493
1447,17-10-2021 13:44,MY-Namaste,564.067583
1448,17-10-2021 13:55,MY-StaySalty,749.197298
1449,17-10-2021 14:39,MY-StaySalty,333.422613
1450,17-10-2021 14:44,Marjorie-c,533.819716
1451,17-10-2021 14:47,Marjorie-c,368.259138
1452,17-10-2021 15:06,MY-FountainHead1,378.271795
1453,17-10-2021 15:08,Marjorie-c,409.305731
1454,17-10-2021 15:10,MY-FountainHead1,399.28326699999997
1455,17-10-2021 15:37,MY-Namaste,733.508505
1456,17-10-2021 15:44,Marjorie-c,735.679346
1457,17-10-2021 15:51,Marjorie-c,468.069217
1458,17-10-2021 16:41,Marjorie-c,589.895479
1459,17-10-2021 17:07,MY-Alegria,60.678746
1460,17-10-2021 17:32,MY-Abydos,607.238983
1461,17-10-2021 17:42,MY-Namaste,638.463349
1462,17-10-2021 17:43,Marjorie-c,570.208779
1463,17-10-2021 17:45,MY-StaySalty,603.70507
1464,17-10-2021 18:09,MY-StaySalty,610.1325969999999
1465,17-10-2021 18:10,MY-Abydos,510.89420099999995
1466,17-10-2021 18:11,MY-Namaste,635.742583
1467,17-10-2021 18:11,MY-Abydos,718.722192
1468,17-10-2021 18:13,MY-Namaste,363.659196
1469,17-10-2021 18:49,MY-Abydos,379.060606
1470,17-10-2021 19:07,MY-Alegria,569.5126849999999
1471,17-10-2021 19:09,MY-StaySalty,325.650829
1472,17-10-2021 19:34,MY-FountainHead1,398.696798
1473,17-10-2021 20:07,MY-Namaste,233.585294
1474,17-10-2021 20:21,MY-Abydos,816.672502
1475,17-10-2021 20:29,MY-FountainHead1,599.783626
1476,17-10-2021 21:14,MY-FountainHead1,327.441322
1477,17-10-2021 21:33,MY-StaySalty,482.761049
1478,17-10-2021 21:34,MY-Namaste,663.4029009999999
1479,17-10-2021 22:02,MY-StaySalty,111.577891
1480,17-10-2021 22:02,MY-Namaste,380.573292
1481,17-10-2021 22:11,MY-Abydos,877.798982
1482,17-10-2021 22:35,Marjorie-c,497.65897699999994
1483,17-10-2021 22:36,MY-StaySalty,324.173275
1484,17-10-2021 22:55,Marjorie-c,317.00439900000003
1485,17-10-2021 23:10,MY-Alegria,408.38672
1486,17-10-2021 23:11,MY-FountainHead1,650.708873
1487,17-10-2021 23:27,MY-FountainHead1,893.6322970000001
1488,17-10-2021 23:33,Marjorie-c,122.50881299999999
1489,17-10-2021 23:41,MY-Abydos,491.118258
1490,18-10-2021 00:40,MY-Abydos,687.637246
1491,18-10-2021 00:42,MY-Namaste,622.340153
1492,18-10-2021 00:49,Marjorie-c,660.60506
1493,18-10-2021 01:00,MY-Alegria,449.777018
1494,18-10-2021 01:36,MY-Abydos,706.263878
1495,18-10-2021 01:39,Marjorie-c,402.359127
1496,18-10-2021 01:42,MY-StaySalty,373.594674
1497,18-10-2021 01:49,MY-Abydos,456.095879
1498,18-10-2021 02:07,MY-Abydos,639.224923
1499,18-10-2021 02:24,MY-Namaste,396.786227
1500,18-10-2021 04:07,Marjorie-c,536.1259150000001
1501,18-10-2021 04:28,MY-StaySalty,663.090649
1502,18-10-2021 04:31,MY-Alegria,564.316164
1503,18-10-2021 04:45,MY-Alegria,398.56354500000003
1504,18-10-2021 04:51,MY-FountainHead1,592.5570240000001
1505,18-10-2021 05:00,Marjorie-c,-136.47503799999998
1506,18-10-2021 05:29,MY-Alegria,162.44825
1507,18-10-2021 06:17,MY-StaySalty,640.093336
1508,18-10-2021 07:01,Marjorie-c,631.760228
1509,18-10-2021 07:03,Marjorie-c,539.601137
1510,18-10-2021 07:07,MY-Alegria,602.05238
1511,18-10-2021 07:13,Marjorie-c,573.207464
1512,18-10-2021 07:28,Marjorie-c,464.967013
1513,18-10-2021 07:30,MY-Alegria,588.510279
1514,18-10-2021 07:31,MY-Namaste,563.818892
1515,18-10-2021 07:33,MY-Namaste,607.057989
1516,18-10-2021 08:33,MY-Namaste,275.33626200000003
1517,18-10-2021 08:52,MY-Abydos,510.476037
1518,18-10-2021 09:08,MY-Alegria,479.473363
1519,18-10-2021 09:11,MY-StaySalty,725.055557
1520,18-10-2021 09:17,MY-Abydos,664.767648
1521,18-10-2021 09:18,MY-StaySalty,307.764073
1522,18-10-2021 09:57,MY-Namaste,732.147429
1523,18-10-2021 10:09,MY-Abydos,542.643155
1524,18-10-2021 11:07,Marjorie-c,730.552291
1525,18-10-2021 11:17,MY-StaySalty,333.27952200000004
1526,18-10-2021 11:22,MY-StaySalty,219.92300600000002
1527,18-10-2021 11:29,Marjorie-c,666.1017519999999
1528,18-10-2021 11:38,MY-Alegria,772.633368
1529,18-10-2021 11:42,MY-Abydos,513.170057
1530,18-10-2021 12:08,MY-Alegria,477.59814900000003
1531,18-10-2021 12:09,MY-StaySalty,550.419847
1532,18-10-2021 13:11,MY-FountainHead1,469.31642
1533,18-10-2021 13:38,MY-FountainHead1,461.83840499999997
1534,18-10-2021 13:55,MY-Alegria,618.842128
1535,18-10-2021 15:14,MY-Namaste,316.353108
1536,18-10-2021 15:53,Marjorie-c,598.100498
1537,18-10-2021 16:23,MY-FountainHead1,779.244784
1538,18-10-2021 16:39,MY-Namaste,667.653405
1539,18-10-2021 16:44,MY-Alegria,529.726555
1540,18-10-2021 17:19,MY-FountainHead1,299.585004
1541,18-10-2021 17:46,MY-Namaste,85.54477800000001
1542,18-10-2021 17:52,MY-Alegria,608.23959
1543,18-10-2021 17:55,MY-Alegria,423.63327599999997
1544,18-10-2021 18:44,MY-Alegria,550.462259
1545,18-10-2021 18:46,MY-StaySalty,667.97916
1546,18-10-2021 18:47,Marjorie-c,709.419542
1547,18-10-2021 19:01,MY-StaySalty,7.790558
1548,18-10-2021 19:08,MY-StaySalty,465.28835899999996
1549,18-10-2021 19:37,MY-Abydos,470.90282199999996
1550,18-10-2021 19:49,MY-StaySalty,406.234831
1551,18-10-2021 19:57,MY-StaySalty,378.83929900000004
1552,18-10-2021 20:13,MY-Namaste,492.36096100000003
1553,18-10-2021 20:29,MY-Alegria,319.510106
1554,18-10-2021 20:38,MY-Namaste,443.627304
1555,18-10-2021 21:10,MY-StaySalty,473.282564
1556,18-10-2021 21:36,MY-Abydos,614.734278
1557,18-10-2021 21:48,MY-Alegria,747.54427
1558,18-10-2021 22:09,MY-StaySalty,715.8084349999999
1559,18-10-2021 22:09,Marjorie-c,703.791345
1560,18-10-2021 23:05,MY-Namaste,604.506097
1561,18-10-2021 23:12,MY-Abydos,768.0342440000001
1562,18-10-2021 23:21,MY-Abydos,561.3074839999999
1563,18-10-2021 23:47,Marjorie-c,503.953949
1564,18-10-2021 23:59,MY-Namaste,501.10661799999997
1565,19-10-2021 00:21,MY-Namaste,770.334304
1566,19-10-2021 00:26,MY-Namaste,575.357916
1567,19-10-2021 00:27,MY-StaySalty,510.927224
1568,19-10-2021 00:35,MY-Alegria,568.017775
1569,19-10-2021 00:36,MY-Alegria,722.438355
1570,19-10-2021 01:04,MY-FountainHead1,385.846027
1571,19-10-2021 01:14,MY-StaySalty,311.15251
1572,19-10-2021 01:16,Marjorie-c,561.804593
1573,19-10-2021 02:13,MY-Alegria,655.223791
1574,19-10-2021 02:24,MY-Alegria,99.92671
1575,19-10-2021 02:35,Marjorie-c,705.837018
1576,19-10-2021 02:45,Marjorie-c,485.83681399999995
1577,19-10-2021 02:57,MY-Alegria,918.769369
1578,19-10-2021 03:05,Marjorie-c,511.676588
1579,19-10-2021 03:15,MY-Abydos,371.590469
1580,19-10-2021 03:53,MY-Alegria,881.246664
1581,19-10-2021 03:54,MY-Abydos,464.553047
1582,19-10-2021 04:15,MY-Namaste,592.1404660000001
1583,19-10-2021 04:21,MY-StaySalty,233.183721
1584,19-10-2021 04:42,MY-Namaste,444.771167
1585,19-10-2021 04:56,MY-FountainHead1,841.5608300000001
1586,19-10-2021 05:01,MY-Namaste,577.575971
1587,19-10-2021 05:16,MY-Abydos,574.016462
1588,19-10-2021 05:18,MY-FountainHead1,507.462334
1589,19-10-2021 05:49,MY-Alegria,673.34658
1590,19-10-2021 05:50,MY-FountainHead1,656.556703
1591,19-10-2021 06:04,MY-FountainHead1,492.878342
1592,19-10-2021 06:14,MY-Namaste,272.546845
1593,19-10-2021 06:16,MY-Alegria,678.439818
1594,19-10-2021 06:40,MY-Alegria,811.631493
1595,19-10-2021 07:17,MY-FountainHead1,811.0763450000001
1596,19-10-2021 07:28,MY-StaySalty,555.093577
1597,19-10-2021 07:36,MY-FountainHead1,952.3597800000001
1598,19-10-2021 07:56,MY-Abydos,404.78803
1599,19-10-2021 07:56,MY-Alegria,467.601812
1600,19-10-2021 07:57,MY-Abydos,645.903247
1601,19-10-2021 08:12,MY-Abydos,232.96578799999997
1602,19-10-2021 08:49,Marjorie-c,626.5187480000001
1603,19-10-2021 09:00,MY-Alegria,250.260669
1604,19-10-2021 09:07,MY-Namaste,395.65110400000003
1605,19-10-2021 09:43,MY-StaySalty,898.5477599999999
1606,19-10-2021 09:47,Marjorie-c,590.685156
1607,19-10-2021 09:48,MY-FountainHead1,615.954038
1608,19-10-2021 09:50,MY-Abydos,249.179792
1609,19-10-2021 09:53,MY-StaySalty,807.15621
1610,19-10-2021 10:04,MY-FountainHead1,390.85549199999997
1611,19-10-2021 10:06,MY-StaySalty,724.184823
1612,19-10-2021 10:06,MY-Alegria,318.281663
1613,19-10-2021 10:16,MY-Namaste,61.80126800000001
1614,19-10-2021 10:21,MY-Namaste,485.60955199999995
1615,19-10-2021 10:22,MY-Namaste,577.870899
1616,19-10-2021 10:24,MY-Alegria,577.721718
1617,19-10-2021 10:29,MY-Namaste,467.724293
1618,19-10-2021 10:44,MY-Abydos,504.98567199999997
1619,19-10-2021 11:35,Marjorie-c,465.52273499999995
1620,19-10-2021 11:36,MY-Namaste,552.7944219999999
1621,19-10-2021 11:41,MY-StaySalty,573.2526740000001
1622,19-10-2021 11:47,MY-Namaste,301.91672
1623,19-10-2021 12:01,MY-StaySalty,653.678395
1624,19-10-2021 12:24,MY-Namaste,790.1100240000001
1625,19-10-2021 12:53,MY-Namaste,711.067387
1626,19-10-2021 12:54,MY-Alegria,607.104606
1627,19-10-2021 13:44,Marjorie-c,841.3852380000001
1628,19-10-2021 14:24,MY-Namaste,483.603005
1629,19-10-2021 14:34,MY-StaySalty,418.292841
1630,19-10-2021 14:36,Marjorie-c,449.80590700000005
1631,19-10-2021 14:43,Marjorie-c,912.2413960000001
1632,19-10-2021 14:58,MY-FountainHead1,526.964326
1633,19-10-2021 15:06,MY-StaySalty,742.0992620000001
1634,19-10-2021 15:28,MY-FountainHead1,514.2398519999999
1635,19-10-2021 15:31,MY-Alegria,568.210756
1636,19-10-2021 16:03,Marjorie-c,329.674962
1637,19-10-2021 16:04,MY-FountainHead1,546.401782
1638,19-10-2021 17:30,MY-Abydos,346.224061
1639,19-10-2021 18:15,Marjorie-c,304.55984
1640,19-10-2021 18:16,MY-Abydos,444.028306
1641,19-10-2021 18:24,MY-Abydos,489.28567599999997
1642,19-10-2021 18:27,MY-FountainHead1,655.771714
1643,19-10-2021 18:34,MY-Namaste,138.804894
1644,19-10-2021 18:42,MY-FountainHead1,508.164518
1645,19-10-2021 18:43,MY-StaySalty,266.57325499999996
1646,19-10-2021 18:56,MY-Abydos,322.083506
1647,19-10-2021 18:56,MY-Namaste,695.7205339999999
1648,19-10-2021 19:29,MY-StaySalty,792.648925
1649,19-10-2021 19:38,MY-Namaste,429.200762
1650,19-10-2021 19:53,MY-Namaste,476.754258
1651,19-10-2021 20:24,MY-StaySalty,469.654143
1652,19-10-2021 20:27,MY-Abydos,502.171835
1653,19-10-2021 20:29,MY-FountainHead1,601.480293
1654,19-10-2021 20:41,MY-Abydos,661.555412
1655,19-10-2021 21:00,Marjorie-c,732.757115
1656,19-10-2021 21:07,MY-Namaste,537.520251
1657,19-10-2021 21:37,MY-Abydos,495.49163200000004
1658,19-10-2021 21:39,MY-StaySalty,666.973164
1659,19-10-2021 22:10,MY-Namaste,523.501993
1660,19-10-2021 23:27,MY-StaySalty,566.08712
1661,19-10-2021 23:31,Marjorie-c,390.55365
1662,19-10-2021 23:37,Marjorie-c,260.724067
1663,19-10-2021 23:40,MY-FountainHead1,552.699993
1664,20-10-2021 00:31,MY-FountainHead1,516.534197
1665,20-10-2021 00:43,MY-Alegria,360.644533
1666,20-10-2021 00:48,MY-Alegria,755.9931
1667,20-10-2021 00:57,MY-Alegria,493.93714400000005
1668,20-10-2021 01:05,MY-StaySalty,419.781313
1669,20-10-2021 01:07,MY-Namaste,462.201749
1670,20-10-2021 01:25,Marjorie-c,410.59249700000004
1671,20-10-2021 02:16,MY-Alegria,467.33986799999997
1672,20-10-2021 02:27,MY-Namaste,146.680019
1673,20-10-2021 02:30,MY-StaySalty,214.029412
1674,20-10-2021 02:41,MY-Alegria,290.292665
1675,20-10-2021 03:05,MY-Abydos,531.0811150000001
1676,20-10-2021 03:20,MY-Alegria,793.347413
1677,20-10-2021 03:25,Marjorie-c,498.72925599999996
1678,20-10-2021 03:41,MY-Namaste,590.2170110000001
1679,20-10-2021 03:46,Marjorie-c,689.5638849999999
1680,20-10-2021 03:52,MY-Abydos,859.7258820000001
1681,20-10-2021 04:10,MY-Alegria,603.920364
1682,20-10-2021 04:18,MY-Alegria,703.530216
1683,20-10-2021 04:23,MY-Abydos,797.1675740000001
1684,20-10-2021 04:31,MY-Abydos,641.709465
1685,20-10-2021 04:35,MY-Alegria,368.68856800000003
1686,20-10-2021 04:39,MY-StaySalty,303.894587
1687,20-10-2021 04:40,MY-Namaste,522.723288
1688,20-10-2021 04:56,MY-FountainHead1,259.353247
1689,20-10-2021 04:57,Marjorie-c,544.735663
1690,20-10-2021 05:34,MY-FountainHead1,621.4359400000001
1691,20-10-2021 05:40,MY-Alegria,482.05528799999996
1692,20-10-2021 06:19,MY-Alegria,497.492555
1693,20-10-2021 06:20,Marjorie-c,535.509759
1694,20-10-2021 06:22,MY-Abydos,408.37745
1695,20-10-2021 06:47,MY-FountainHead1,670.8931150000001
1696,20-10-2021 07:14,MY-Namaste,475.844892
1697,20-10-2021 07:17,MY-Namaste,231.957535
1698,20-10-2021 07:18,MY-Namaste,520.095991
1699,20-10-2021 07:31,MY-Alegria,675.501034
1700,20-10-2021 08:06,MY-Namaste,906.896908
1701,20-10-2021 08:09,MY-StaySalty,838.915238
1702,20-10-2021 08:19,MY-StaySalty,649.663327
1703,20-10-2021 08:19,MY-Alegria,516.768116
1704,20-10-2021 08:29,MY-Abydos,839.545457
1705,20-10-2021 09:11,MY-FountainHead1,358.980996
1706,20-10-2021 09:21,MY-StaySalty,955.288756
1707,20-10-2021 09:57,MY-StaySalty,961.224827
1708,20-10-2021 09:58,Marjorie-c,273.942446
1709,20-10-2021 09:59,Marjorie-c,463.248609
1710,20-10-2021 10:35,MY-StaySalty,420.799043
1711,20-10-2021 10:42,MY-FountainHead1,341.649744
